	GC-pop-S1_0	GC-pop-S2_0	GC-pop-S3_0	invitro-pop-S1_0	invitro-pop-S2_0	invitro-pop-S3_0	invivo-pop-S1_0	invivo-pop-S2_0	invivo-pop-S3_0	NAIVE-pop-S1_0	NAIVE-pop-S2_0	NAIVE-pop-S3_0
USP33	3.11152031972586	3.96200643454741	3.64000070958517	3.71350172066785	2.78715030080066	3.23066372635374	2.87732634409022	2.92116513511901	3.00747200955627	4.19875578152118	3.57396168543846	3.59620392835603
USP34	3.86661459989005	4.78916636036092	4.92690439715336	3.60299213262624	5.11811381508136	4.96893866269147	3.99440750800946	4.52922629613562	4.1355317093577	4.76307243570507	5.13297535354728	5.07455010606161
USP36	2.92116513511901	3.65350038922451	3.64000070958517	3.569662681857	2.94915634846485	3.02431903998484	3.20965001532237	2.92116513511901	2.13860365812969	3.86661459989005	3.18118094493278	2.90037817646403
USP37	6.20861190324927	6.19632888835778	5.91818691774101	4.75522144745961	4.50830761708455	4.75522144745961	6.11002166198163	5.44100038844222	6.20498019325797	5.98101858048314	6.17225879870601	5.35131023227335
USP38	4.88967571482122	4.74248832833522	4.76307243570507	4.31786018273816	4.59042861966041	4.31786018273816	4.55881705765469	3.569662681857	4.67189649942479	5.45633343252006	4.6609218415034	5.2235112667351
USP39	4.70521225441586	5.07940401178472	5.15595176998397	4.3991721489758	3.18118094493278	4.8848560999254	4.85621264003147	4.87605947142336	4.93350994871358	4.4975434145389	3.72869711091662	3.94907140726129
USP4	5.90300143063743	5.74358947493367	5.86592642860133	5.37270082145407	5.02683039046504	4.96893866269147	5.32859017339673	5.44100038844222	5.88256906878367	5.88781133136355	5.5722170078666	6.04890708421435
USP40	1.2539361300827	1.24603739843614	2.13860365812969	2.13860365812969	1.26851705604071	1.77426711732946	3.20965001532237	2.92116513511901	2.50937811950592	2.13860365812969	2.02594977329521	2.90037817646403
USP42	2.92116513511901	3.65350038922451	3.07266254103253	2.30295402866753	2.94915634846485	2.62563333242514	1.30831046809148	1.63777263072262	3.569662681857	3.48759949433808	2.94915634846485	3.77478526812145
USP45	1.2539361300827	3.11152031972586	2.37457388479925	3.60299213262624	2.94915634846485	4.40956084732059	2.87732634409022	3.569662681857	3.00747200955627	3.36572086025867	2.81270449176716	3.77478526812145
USP46	1.65831974556078	2.17374472129307	2.13860365812969	1.77426711732946	1.26851705604071	1.77426711732946	2.87732634409022	1.63777263072262	2.50937811950592	2.30295402866753	3.18118094493278	2.17374472129307
USP47	3.86661459989005	4.18311603037474	4.09366416200493	4.07910366352117	3.569662681857	4.00041077658292	3.99440750800946	4.2953883596332	3.86661459989005	4.19875578152118	4.26235072987991	3.48759949433808
USP48	3.86661459989005	3.96200643454741	4.31786018273816	4.18311603037474	3.71350172066785	3.23066372635374	4.31545689652382	4.2953883596332	4.3991721489758	5.05310998803597	4.33508570937228	5.00350640658388
USP49	2.92116513511901	2.66209841614383	1.63777263072262	1.54463786572586	1.26851705604071	2.1970718423639	1.30831046809148	1.63777263072262	1.63777263072262	1.91201534883867	2.02594977329521	1.73705713687184
USP5	6.03247360093589	5.67102818972268	5.93031314629202	5.62779880484707	5.70331419948468	5.90883109096299	5.32859017339673	5.34778871608722	5.70258241447237	5.82279640461727	5.87614959219085	6.20017948138406
USP53	1.2539361300827	1.65831974556078	1.91201534883867	1.24603739843614	1.91201534883867	1.77426711732946	2.87732634409022	1.63777263072262	1.63777263072262	2.13860365812969	2.02594977329521	3.07266254103253
USP54	1.2539361300827	1.65831974556078	1.26851705604071	1.24603739843614	1.91201534883867	1.26851705604071	2.1970718423639	1.63777263072262	2.50937811950592	1.91201534883867	2.02594977329521	1.73705713687184
USP6NL	4.48865996922728	4.92690439715336	4.3991721489758	3.87225496903037	3.99440750800946	3.87225496903037	3.77478526812145	1.63777263072262	3.569662681857	4.76307243570507	4.84302614334397	3.94907140726129
USP7	6.23475360414086	6.0409405781734	6.05441228274404	5.41691593034868	5.58241324881956	5.97871988684277	3.99440750800946	5.01670912714153	4.52922629613562	5.36172545382834	5.33342027521816	5.65658473715948
USP8	3.54293875607366	3.34927846106101	3.48759949433808	3.43277424255358	4.10274259159467	4.31786018273816	4.18311603037474	2.92116513511901	3.94907140726129	3.86661459989005	4.03004519446675	3.59620392835603
USP9X	5.2577803050281	4.98903809670602	5.41386025907638	4.26235072987991	5.30814551269674	5.14045307911431	4.55881705765469	5.44100038844222	5.48912425595225	5.98101858048314	6.05766566999006	6.33981158633619
USPL1	2.17374472129307	4.18311603037474	4.68533133630358	4.58762304174593	3.86661459989005	3.87225496903037	2.87732634409022	4.87605947142336	4.93350994871358	4.76307243570507	4.74748559306413	4.28157977010661
UTP11L	3.11152031972586	2.92116513511901	3.36572086025867	2.92116513511901	2.30295402866753	3.23066372635374	3.77478526812145	5.01670912714153	3.86661459989005	3.57396168543846	3.42524560316009	2.90037817646403
UTP14A	3.54293875607366	3.34927846106101	3.48759949433808	4.01723976951091	2.94915634846485	3.59620392835603	4.18311603037474	4.2953883596332	3.42524560316009	2.93408650389528	3.91204480073569	2.50937811950592
UTP15	4.76307243570507	4.92690439715336	4.24332295556295	3.569662681857	3.18118094493278	4.31786018273816	4.55881705765469	5.74201134229182	4.99555713372918	4.91026946892384	5.5722170078666	4.03004519446675
UTP18	2.66209841614383	2.92116513511901	2.71278319460055	2.71278319460055	2.78715030080066	2.62563333242514	3.569662681857	2.92116513511901	3.69154798370386	3.07266254103253	2.81270449176716	2.50937811950592
UTP20	3.86661459989005	2.92116513511901	3.86661459989005	3.23066372635374	3.569662681857	3.02431903998484	3.77478526812145	4.71706564544672	4.31786018273816	3.57396168543846	3.42524560316009	3.77478526812145
UTP23	3.54293875607366	2.66209841614383	2.87732634409022	2.92116513511901	2.30295402866753	1.26851705604071	2.87732634409022	1.63777263072262	3.42524560316009	3.07266254103253	3.72869711091662	3.77478526812145
UTP3	4.30046229617485	4.27373971060784	4.8298769217823	4.99555713372918	4.68533133630358	4.96893866269147	4.46588262494982	4.71706564544672	5.2235112667351	3.86661459989005	4.26235072987991	2.90037817646403
UTP6	4.3869467568085	3.54293875607366	4.09366416200493	3.23066372635374	2.78715030080066	3.02431903998484	4.67908804998894	4.71706564544672	4.31786018273816	3.48759949433808	3.72869711091662	3.77478526812145
UTRN	1.65831974556078	1.24603739843614	1.24603739843614	2.71278319460055	1.91201534883867	2.1970718423639	1.30831046809148	1.63777263072262	1.24603739843614	3.07266254103253	2.81270449176716	4.03004519446675
UTY	2.92116513511901	2.17374472129307	2.71278319460055	1.24603739843614	1.26851705604071	1.26851705604071	2.87732634409022	2.92116513511901	3.00747200955627	1.24603739843614	1.24603739843614	1.26851705604071
UVRAG	5.81811929804195	5.31929452764972	5.65658473715948	5.45633343252006	5.35131023227335	6.23475360414086	4.76307243570507	4.87605947142336	5.16804744744154	6.25512862192035	6.05766566999006	5.70331419948468
UXS1	1.65831974556078	2.17374472129307	1.26851705604071	1.24603739843614	1.26851705604071	2.1970718423639	3.20965001532237	3.569662681857	2.50937811950592	1.30831046809148	2.30295402866753	2.17374472129307
UXT	3.96444687691946	3.54293875607366	3.36572086025867	3.569662681857	2.94915634846485	3.23066372635374	3.99440750800946	3.569662681857	3.86661459989005	2.30295402866753	1.58928020130354	2.90037817646403
VAC14	3.96444687691946	3.11152031972586	3.48759949433808	2.71278319460055	3.71350172066785	3.48759949433808	2.1970718423639	1.63777263072262	3.00747200955627	3.36572086025867	3.57396168543846	4.03004519446675
VAMP1	1.2539361300827	1.24603739843614	1.91201534883867	1.54463786572586	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.24603739843614	2.30295402866753	2.81270449176716	2.50937811950592
VAMP2	1.2539361300827	1.65831974556078	1.91201534883867	2.30295402866753	1.26851705604071	1.26851705604071	1.30831046809148	1.63777263072262	1.63777263072262	2.30295402866753	1.24603739843614	3.07266254103253
VAMP3	5.13297535354728	5.02683039046504	4.64734303110141	3.87225496903037	4.10274259159467	4.23551981732975	4.92690439715336	4.2953883596332	4.73543806698731	4.76307243570507	5.19713457959613	3.77478526812145
VAMP4	2.17374472129307	3.34927846106101	3.07266254103253	1.77426711732946	1.26851705604071	1.77426711732946	1.30831046809148	1.63777263072262	1.24603739843614	3.20965001532237	3.42524560316009	3.59620392835603
VAMP5	1.65831974556078	2.17374472129307	2.37457388479925	2.92116513511901	1.91201534883867	1.77426711732946	1.30831046809148	1.63777263072262	2.13860365812969	3.07266254103253	2.02594977329521	2.50937811950592
VAMP8	5.06937232582024	5.5722170078666	4.89598832554181	5.86329289971642	6.02728487612343	5.53304303098913	5.57561933986505	5.66463957467871	5.8253100826075	6.02498644351925	5.92043586727927	5.47553446654173
VANGL2	1.65831974556078	1.24603739843614	1.63777263072262	2.92116513511901	2.94915634846485	3.48759949433808	2.1970718423639	1.63777263072262	1.24603739843614	1.30831046809148	1.58928020130354	2.17374472129307
VAPA	5.06937232582024	5.8378592881509	5.76128978118256	5.1474503831667	4.76307243570507	5.21540427516798	5.74106385519609	6.35742537752219	5.88256906878367	6.09505138642599	5.97256268115818	6.04890708421435
VAPB	3.11152031972586	2.92116513511901	2.93408650389528	3.43277424255358	2.78715030080066	2.1970718423639	2.1970718423639	1.63777263072262	2.87732634409022	2.30295402866753	2.94915634846485	2.50937811950592
VARS	7.29713511228582	6.76342704843735	7.13339776325988	7.86622069430243	7.85025756986756	7.91920156555931	6.4016898943591	6.4008720558913	6.71577260280704	7.79229279421264	7.41550813928715	8.12382565826682
VARS2	1.65831974556078	1.24603739843614	1.63777263072262	1.24603739843614	1.26851705604071	1.26851705604071	2.1970718423639	2.92116513511901	1.24603739843614	1.65831974556078	2.02594977329521	2.17374472129307
VASP	2.92116513511901	3.54293875607366	3.1907847800843	4.18311603037474	3.86661459989005	3.23066372635374	4.55881705765469	3.99440750800946	3.94907140726129	4.19875578152118	4.12801848819083	5.00350640658388
VAT1	1.2539361300827	1.24603739843614	1.24603739843614	1.24603739843614	1.91201534883867	2.1970718423639	2.87732634409022	1.63777263072262	2.87732634409022	1.65831974556078	2.02594977329521	1.73705713687184
VAV1	6.20861190324927	6.13004961807686	6.25891440993213	6.4016898943591	5.88256906878367	6.20498019325797	5.53101611528314	5.88256906878367	6.17861890196164	6.56202538064194	6.3773394625064	6.29327426072422
VAV2	2.92116513511901	3.34927846106101	2.13860365812969	1.24603739843614	1.26851705604071	2.87732634409022	1.30831046809148	2.92116513511901	1.63777263072262	2.87732634409022	2.94915634846485	3.07266254103253
VAV3	2.17374472129307	1.24603739843614	1.24603739843614	2.13860365812969	1.91201534883867	1.77426711732946	2.1970718423639	1.63777263072262	3.00747200955627	2.93408650389528	3.72869711091662	2.90037817646403
VBP1	7.1866028456888	7.28953005124977	7.41245583392178	6.59481490715003	6.62840783546726	6.23475360414086	7.22975487939197	7.71071670249824	7.2027174367328	6.17861890196164	7.05962950074123	6.51375051625142
VCL	1.65831974556078	1.65831974556078	2.13860365812969	1.77426711732946	2.78715030080066	1.26851705604071	2.1970718423639	2.92116513511901	2.50937811950592	3.07266254103253	4.12801848819083	3.07266254103253
VCP	7.87937094100978	7.85025756986756	7.83569884142489	7.74391178462196	7.39058421273346	7.82975884872436	7.96827729239849	7.88511206394787	8.01982379931328	7.02075879213255	7.021215289918	7.23849716909907
VCPIP1	3.96444687691946	4.32793657710652	4.8298769217823	4.07910366352117	4.24332295556295	4.75522144745961	3.77478526812145	4.2953883596332	4.3991721489758	4.91026946892384	4.74748559306413	5.00350640658388
VDAC1	5.01670912714153	5.60304562759351	5.76128978118256	5.98101858048314	5.97256268115818	6.26829563179172	6.4016898943591	6.06610414900549	6.73464756630365	5.01670912714153	4.46588262494982	4.50830761708455
VDAC2	7.96827729239849	7.83272884507462	7.65178294386325	7.62235241585682	7.15182611239012	7.59751416078085	7.68131728585587	7.49937590649462	7.70873793957765	6.53621448188498	6.56202538064194	6.16641821072438
VDAC3	7.40126238804424	7.39548835993698	7.23467262529027	6.67409248500346	6.63987472315882	6.75561970825286	7.2000755920782	7.35207502809553	7.22797502845134	5.32859017339673	5.5722170078666	5.00350640658388
VEGFB	1.2539361300827	2.66209841614383	1.91201534883867	1.77426711732946	1.91201534883867	1.77426711732946	1.30831046809148	1.63777263072262	1.63777263072262	1.30831046809148	1.24603739843614	2.17374472129307
VEZF1	4.76307243570507	5.13032154700938	4.44915450801528	4.3991721489758	4.43381406533268	4.31786018273816	4.18311603037474	4.2953883596332	3.94907140726129	5.5440259913015	5.74358947493367	5.80506035377091
VEZT	2.17374472129307	2.66209841614383	1.26851705604071	2.71278319460055	2.30295402866753	3.23066372635374	1.30831046809148	2.92116513511901	1.63777263072262	2.13860365812969	2.02594977329521	1.26851705604071
VGLL4	3.54293875607366	2.66209841614383	2.13860365812969	2.13860365812969	1.91201534883867	1.26851705604071	2.87732634409022	2.92116513511901	1.24603739843614	3.48759949433808	3.42524560316009	2.50937811950592
VHL	4.76307243570507	3.96200643454741	4.8298769217823	4.26235072987991	3.42524560316009	4.31786018273816	3.77478526812145	3.569662681857	3.69154798370386	3.69154798370386	4.12801848819083	3.23066372635374
VIM	6.29979787197103	5.77157519220081	5.90300143063743	7.31624826538975	8.00281497984964	7.55937012641835	6.46704501795972	6.64476219342998	6.02987923852966	6.77952503420935	6.48799811286366	6.84410692264881
VKORC1	2.17374472129307	1.65831974556078	2.13860365812969	2.92116513511901	1.91201534883867	2.1970718423639	3.569662681857	3.569662681857	4.24332295556295	3.96444687691946	4.03004519446675	4.28157977010661
VKORC1L1	1.2539361300827	1.24603739843614	1.26851705604071	1.24603739843614	1.26851705604071	1.26851705604071	2.87732634409022	2.92116513511901	1.63777263072262	1.30831046809148	1.24603739843614	1.73705713687184
VMA21	4.88967571482122	4.86394754389259	4.09366416200493	3.23066372635374	4.68533133630358	4.67189649942479	4.67908804998894	4.52922629613562	4.3991721489758	4.19875578152118	6.01054638249809	4.3991721489758
VMAC	1.65831974556078	1.24603739843614	1.26851705604071	1.24603739843614	1.26851705604071	1.77426711732946	1.30831046809148	1.63777263072262	2.13860365812969	2.93408650389528	3.18118094493278	3.07266254103253
VMP1	5.2577803050281	5.46934320169311	5.58241324881956	7.1416598721979	6.54773992884818	7.5043386853358	5.86592642860133	4.71706564544672	5.70258241447237	4.54192215814795	5.46121088480589	4.85823059325894
VOPP1	2.17374472129307	1.24603739843614	2.13860365812969	1.24603739843614	2.30295402866753	1.77426711732946	1.30831046809148	1.63777263072262	2.13860365812969	2.30295402866753	2.02594977329521	2.50937811950592
VPRBP	3.66470076631186	3.65350038922451	2.93408650389528	3.569662681857	3.99440750800946	4.23551981732975	3.99440750800946	4.87605947142336	3.69154798370386	4.82631614864336	5.05310998803597	5.60679745546396
VPREB3	7.00779349218693	7.07842196861463	7.35106204511553	5.45633343252006	5.58241324881956	4.67189649942479	5.62599882516611	5.74201134229182	5.2577803050281	6.57700222235804	6.48799811286366	6.4016898943591
VPS11	3.96444687691946	3.84089170845666	3.48759949433808	3.71350172066785	3.42524560316009	3.87225496903037	3.20965001532237	3.569662681857	3.86661459989005	4.54192215814795	4.54192215814795	4.3991721489758
VPS13A	4.30046229617485	5.35131023227335	4.89598832554181	4.50830761708455	4.85419468680399	4.84302614334397	4.18311603037474	1.63777263072262	3.86661459989005	5.1711999523695	4.6609218415034	4.75927238784046
VPS13B	4.70521225441586	4.27373971060784	4.73543806698731	5.66463957467871	5.35131023227335	5.70000976748524	3.99440750800946	3.569662681857	3.69154798370386	6.12804491660942	6.09280664195368	6.7591582985414
VPS13C	2.92116513511901	3.11152031972586	3.1907847800843	2.92116513511901	2.94915634846485	4.00041077658292	3.569662681857	2.92116513511901	2.13860365812969	2.71278319460055	3.91204480073569	4.28157977010661
VPS13D	4.22342148922026	2.92116513511901	3.733475675834	4.3991721489758	4.50830761708455	4.40956084732059	3.20965001532237	2.92116513511901	4.1355317093577	5.2577803050281	5.62779880484707	5.65658473715948
VPS16	5.06937232582024	4.98903809670602	5.2577803050281	4.58762304174593	5.11811381508136	4.84302614334397	4.46588262494982	4.71706564544672	4.73543806698731	5.45633343252006	5.41386025907638	5.55087200899802
VPS18	3.96444687691946	4.05848791108005	4.31786018273816	2.92116513511901	3.71350172066785	3.02431903998484	2.87732634409022	2.92116513511901	3.20965001532237	4.3991721489758	4.26235072987991	4.28157977010661
